id	partner_id	acciones	ncontractes	npolizas_pagador	npolizas_titular	npolizas_socio	consumannual	maxconsumannual	polizas	tarifas	bool
6236	8994	6	4	1	0	3	7200	1800	7527,61573,61669,41789	2.0DHA,2.0DHA,2.0DHA,2.0A	True
6239	8997	3	1	1	0	0	2100	2100	7529	2.0A	True
6245	9005	6	2	1	0	1	3300	1700	7989,7583	2.0A,2.0A	True
6262	9062	6	1	1	0	0	1700	1700	7814	2.0DHA	True
6266	9066	16	1	1	0	0	1200	1200	34292	2.0A	True
6277	9082	7	3	0	0	3	6859	5796	47248,50355,53962	2.0DHA,2.0DHA,2.0A	True
6283	9088	7	14	3	0	11	30969	4400	68994,56349,30629,7650,57378,68271,69571,68061,55712,67259,58447,11594,69429,69509	2.0A,2.0A,2.0A,2.0DHA,2.0A,2.0A,2.0A,2.0A,2.0A,2.0A,2.0A,2.0A,2.0A,2.0A	True
6289	9096	5	2	1	0	1	3025	2880	53637,7662	2.0A,2.0A	True
6309	9145	10	1	1	0	0	5280	5280	7708	2.0A	True
6312	9148	10	1	0	0	1	1900	1900	7715	2.0DHA	True
6315	9159	4	1	1	0	0	2600	2600	7738	2.0A	True
6333	9187	6	2	1	1	0	3700	2400	37904,7812	2.0A,2.0A	True
6337	9191	15	1	1	0	0	6300	6300	26066	2.0A	True
6343	9208	8	3	2	0	1	15364	10445	22677,7828,20843	2.0A,2.0DHA,3.0A	True
6353	9229	6	1	1	0	0	1600	1600	7882	2.1A	True
6358	9238	5	5	0	1	4	25480	11000	58194,58190,55284,51053,49399	2.0A,3.0A,2.0A,2.0A,2.0DHA	True
6394	9291	1	1	1	0	0	3000	3000	7971	2.0A	True
6403	9310	20	1	1	0	0	500	500	8092	2.0A	True
6408	9315	15	1	1	0	0	3360	3360	8006	2.0A	True
6414	9323	4	1	1	0	0	2400	2400	8528	2.0A	True
6423	9332	3	4	1	0	3	10287	5736	24657,24659,13801,8046	2.0A,2.0A,2.0A,2.0DHA	True
6426	9337	4	5	1	0	4	16575	9008	51237,72696,23339,52370,8064	2.0A,2.0A,2.0DHA,2.0A,2.0DHA	True
6439	9353	6	2	1	0	1	4200	2600	8360,39338	2.0A,2.0A	True
6467	9421	12	2	1	0	1	11280	6000	63127,8776	2.0A,2.0A	True
6475	9443	6	1	1	0	0	1800	1800	8322	2.0DHA	True
6479	9455	2	1	1	0	0	1700	1700	8386	2.0DHA	True
6482	9460	15	1	1	0	0	6284	6284	8320	2.0DHA	True
6493	9478	8	3	1	0	2	8340	3840	24452,55163,8267	2.0A,2.0A,2.0DHA	True
6495	9480	3	2	2	0	0	803	703	8282,8284	2.0A,2.0A	True
6549	9567	13	1	0	0	1	5629	5629	20935	2.0A	True
6551	9569	5	1	1	0	0	2000	2000	8972	2.0DHA	True
6552	9571	11	2	1	0	1	6240	3840	9285,63147	2.0DHA,2.0A	True
6558	9579	4	4	1	0	3	32400	14400	8412,56989,56991,59206	2.0DHA,3.0A,3.0A,2.0A	True
6561	9584	10	1	1	0	0	3600	3600	8701	2.0A	True
6578	9609	12	3	2	0	1	6730	2880	40033,8504,61835	2.0A,2.0A,2.0A	True
6596	9631	14	3	1	0	2	8276	4812	23286,10129,23753	2.0A,2.0A,2.0A	True
6603	9647	3	1	1	0	0	1800	1800	8844	2.0A	True
6616	9661	2	1	1	0	0	252	252	8538	2.0A	True
6624	9672	4	2	1	0	1	4000	3000	13525,8756	2.0A,2.0A	True
6643	9714	14	2	2	0	0	4680	2880	9115,9111	2.0A,2.0A	True
6651	9723	10	4	1	1	2	8600	3200	17464,17470,60460,60458	2.0A,2.0A,2.0A,2.0DHA	True
6652	9728	2	3	3	0	0	1012	422	8717,53220,18060	2.0A,2.0A,2.0A	True
6654	9730	24	2	2	0	0	7442	6215	8614,8616	2.0DHA,2.0A	True
6664	9744	3	1	1	0	0	5000	5000	8732	2.0A	True
6668	9748	6	2	2	0	0	3600	1800	12593,56796	2.0A,2.0A	True
6696	9803	10	1	1	0	0	2880	2880	8762	2.0DHA	True
6704	9820	8	1	0	0	1	110	110	12164	2.0A	True
6730	9866	10	2	2	0	0	2900	2400	11183,31765	2.0A,2.0A	True
6732	9868	4	1	1	0	0	1500	1500	8840	2.0A	True
6744	9882	12	4	2	0	2	8400	2400	26240,35079,16040,8876	2.0DHA,2.0A,2.0A,2.0A	True
6754	9897	19	2	2	0	0	6000	3000	8908,8904	2.0A,2.0A	True
6763	9910	6	2	2	0	0	3000	1800	8940,40360	2.0A,2.0A	True
6766	9923	7	1	1	0	0	1800	1800	51408	2.0A	True
6776	9939	6	1	1	0	0	2880	2880	9698	2.0A	True
6777	9940	15	1	1	0	0	3000	3000	8996	2.0A	True
6778	9942	22	1	1	0	0	3700	3700	8990	2.0A	True
6783	9947	15	1	1	0	0	4200	4200	9002	2.0DHA	True
6785	9949	8	2	1	0	1	3224	2400	51687,9345	2.0A,2.0DHA	True
6794	9966	7	1	1	0	0	1200	1200	52720	2.0A	True
6803	9977	4	3	1	1	1	4730	2880	63664,15228,9049	2.0DHA,2.0A,2.0DHA	True
6808	9982	2	1	1	0	0	2400	2400	10210	2.0A	True
6811	9989	15	1	1	0	0	3500	3500	9062	2.0A	True
6819	10003	5	2	0	0	2	3000	2500	31781,52256	2.0A,2.0DHA	True
6833	10030	5	2	1	0	1	3600	1800	28678,9113	2.0A,2.0A	True
6840	10040	4	1	0	0	1	1401	1401	30777	2.0A	True
6869	10090	6	1	1	0	0	1620	1620	9371	2.0A	True
6905	10163	10	1	1	0	0	3200	3200	9416	2.0A	True
6910	10168	20	5	1	0	4	13583	3600	9702,9686,36801,9430,10400	2.0A,2.0A,2.0A,2.0DHA,2.0A	True
6935	10202	10	1	1	0	0	1500	1500	53189	2.0A	True
6937	10204	4	2	2	0	0	2650	1400	9543,17746	2.0A,2.0A	True
6945	10220	2	1	1	0	0	1800	1800	9556	2.0A	True
6956	10240	4	1	1	0	0	2400	2400	9585	2.0A	True
6965	10260	15	1	1	0	0	2880	2880	10073	2.0A	True
6974	10283	8	3	1	0	2	12639	5663	12298,12652,37431	2.0A,2.0A,2.0A	True
6980	10319	10	2	2	0	0	26400	14400	9696,11667	2.1A,3.0A	True
6981	10324	5	8	2	0	6	25980	9480	31009,57705,67819,59842,31011,66786,9706,29430	2.0A,2.0A,2.0A,2.1A,2.0A,2.0A,2.0DHA,2.0A	True
6988	10337	8	1	1	0	0	3840	3840	9717	2.0A	True
6989	10338	13	1	1	0	0	2770	2770	9823	2.0A	True
6994	10348	10	2	1	0	1	3680	2880	75100,39825	2.0A,2.0DHA	True
6997	10351	5	1	1	0	0	2000	2000	10464	2.0A	True
7020	10402	1	1	1	0	0	300	300	9793	2.0DHA	True
7048	10455	12	1	1	0	0	2370	2370	14593	2.0A	True
7080	10525	8	2	1	0	1	5670	3840	9999,46960	2.0A,2.0A	True
7097	10550	10	4	3	1	0	1270	800	45099,55045,28776,45091	2.0A,2.0A,2.0A,2.0A	True
7098	10551	4	3	1	1	1	6838	4800	30173,10092,66730	2.0A,2.0A,2.0A	True
7101	10554	6	1	1	0	0	1800	1800	10202	2.0A	True
7121	10580	10	1	1	0	0	3200	3200	10087	2.0A	True
7123	10582	5	1	1	0	0	1800	1800	11077	2.0A	True
7142	10630	7	2	1	0	1	3508	1800	45158,47136	2.0A,2.0A	True
7145	10634	50	2	1	0	1	5280	2880	65481,59296	2.0A,2.0A	True
7171	10679	7	2	2	0	0	1427	1245	57940,24205	2.0A,2.0A	True
7187	10718	12	1	1	0	0	3300	3300	35417	2.0A	True
7196	10737	8	1	1	0	0	360	360	10286	2.0A	True
7197	10738	22	2	2	0	0	10500	5500	10402,10446	2.0A,2.0A	True
7199	10740	15	5	2	0	3	71226	48000	29541,40320,53817,53452,62529	2.0DHA,2.0A,3.0A,2.1A,2.0A	True
7204	10772	3	1	1	0	0	2400	2400	10421	2.0A	True
7207	10775	8	5	1	0	4	12740	5000	10824,42832,66355,60571,11296	2.0A,2.0DHA,2.0DHA,2.0DHA,2.0A	True
7219	10787	4	1	1	0	0	1800	1800	10581	2.0DHA	True
7221	10789	5	1	0	0	1	6000	6000	10426	2.0A	True
7228	10807	10	4	2	0	2	13340	6500	10361,55666,53809,37376	2.0DHA,3.0A,2.0A,2.0A	True
7251	10869	6	1	1	0	0	1700	1700	10526	2.0A	True
7258	10880	13	1	1	0	0	14400	14400	10498	2.1A	True
7294	10937	3	1	1	0	0	2623	2623	10662	2.0A	True
7299	10942	10	1	1	0	0	1000	1000	10622	2.0A	True
7309	10965	7	1	1	0	0	2500	2500	14187	2.0A	True
7344	11012	3	1	1	0	0	1200	1200	23185	2.0A	True
7369	11056	4	3	3	0	0	2804	2400	10828,44602,23550	2.0A,2.0A,2.0A	True
7379	11071	5	6	1	1	4	18875	5779	10830,42178,42172,17298,30828,44012	2.0DHA,2.0A,2.0A,2.0A,2.0A,2.0A	True
7380	11072	8	2	2	0	0	4800	2400	10810,32019	2.0A,2.0A	True
7382	11079	2	2	1	1	0	6880	4000	42790,65729	2.0A,2.0A	True
7386	11092	5	1	1	0	0	3000	3000	29181	2.0A	True
7418	11162	12	3	3	0	0	5694	2880	24468,24470,10926	2.0A,2.0A,2.0A	True
7423	11169	2	2	2	0	0	3600	1800	11071,17985	2.0A,2.0A	True
7426	11181	20	1	1	0	0	3500	3500	53534	2.0A	True
7430	11191	5	2	1	0	1	4680	2880	71365,55523	2.0A,2.0A	True
7439	11209	14	3	1	0	2	9900	6000	25824,11002,61201	2.0DHA,2.0DHA,2.0A	True
7457	11245	6	1	1	0	0	2400	2400	11073	2.0A	True
7461	11258	15	3	0	0	3	7450	3300	11091,13110,11384	2.0DHA,2.0DHA,2.0DHA	True
7480	11286	20	1	1	0	0	2880	2880	11154	2.0A	True
7522	11392	2	3	1	0	2	4431	2725	39274,11638,44196	2.0A,2.0DHA,2.0A	True
7562	11465	5	1	1	0	0	2500	2500	11380	2.0A	True
7573	11478	17	5	2	0	3	15900	6000	44820,11389,32951,69280,15287	2.0A,2.0A,2.0A,2.0A,2.0A	True
7588	11493	5	1	1	0	0	780	780	12256	2.0DHA	True
7595	11504	5	1	1	0	0	1800	1800	12471	2.0A	True
7599	11508	15	1	0	0	1	4800	4800	13690	2.0DHA	True
7614	11531	7	2	1	0	1	21141	18660	23843,66230	2.0A,3.0A	True
7619	11536	4	1	0	0	1	2400	2400	15514	2.0DHA	True
7626	11549	11	3	1	0	2	16560	9480	63769,11598,11499	2.0A,2.0A,2.0A	True
7633	11560	18	1	1	0	0	5700	5700	11516	2.0A	True
7634	11561	5	5	1	0	4	16380	5280	70646,69376,69268,68428,11967	2.0A,2.0A,2.0A,2.0A,2.0A	True
7642	11569	4	1	1	0	0	2400	2400	11556	2.0DHA	True
7646	11575	12	2	1	0	1	9400	5000	18677,55264	2.0A,2.0DHA	True
7652	11583	4	1	1	0	0	2400	2400	11766	2.0A	True
7681	11642	14	1	1	0	0	2400	2400	12545	2.0A	True
7683	11644	10	1	0	0	1	3500	3500	11691	2.0DHA	True
7684	11645	15	1	1	0	0	2400	2400	12698	2.0A	True
7699	11668	3	2	1	0	1	4007	4002	36472,46986	2.0A,2.0A	True
7703	11672	10	2	1	0	1	10900	8900	50135,11834	2.0A,2.0A	True
7707	11676	1	1	1	0	0	6000	6000	11725	2.0A	True
7709	11680	1	3	1	0	2	3740	1500	11731,18393,71429	2.0A,2.0A,2.0A	True
7715	11688	1	1	1	0	0	1800	1800	11895	2.0A	True
7719	11692	7	1	1	0	0	1647	1647	13821	2.0A	True
7731	11708	10	3	1	0	2	5400	1800	45678,49718,11784	2.0A,2.0DHA,2.0DHA	True
7755	11771	7	2	1	0	1	4781	3000	13017,62982	2.0DHA,2.0A	True
7778	11847	10	1	1	0	0	2500	2500	27573	2.0A	True
7785	11856	24	3	2	0	1	11240	5000	14750,35358,14752	2.0A,2.0A,2.0A	True
7797	11870	5	1	1	0	0	2700	2700	11971	2.0DHA	True
7799	11872	8	1	1	0	0	2000	2000	46900	2.0A	True
7840	11933	7	3	1	0	2	5900	2400	66068,12058,66067	2.0A,2.0DHA,2.0DHA	True
7843	11942	6	1	1	0	0	8976	8976	12095	2.0DHA	True
7844	11943	4	2	1	0	1	4998	3600	29490,12220	2.0A,2.0A	True
7877	12017	13	1	1	0	0	3257	3257	48575	2.0DHA	True
7878	12018	5	2	1	0	1	4200	2400	67355,12212	2.0A,2.0A	True
7900	12060	15	1	1	0	0	2400	2400	12561	2.0A	True
7920	12088	5	1	1	0	0	1800	1800	39320	2.0A	True
7964	12151	6	1	1	0	0	2400	2400	16081	2.0A	True
7971	12169	16	2	2	0	0	5300	3500	12551,37415	2.0A,2.0A	True
7992	12218	8	1	1	0	0	2000	2000	12968	2.0A	True
8000	12228	5	2	1	0	1	2568	1968	13028,43047	2.0DHA,2.0A	True
8009	12245	13	1	1	0	0	2400	2400	51436	2.0A	True
8028	12283	7	1	1	0	0	2369	2369	13757	2.0DHA	True
8046	12329	10	2	1	0	1	2670	1800	12673,66713	2.0DHA,2.0A	True
8059	12353	14	3	1	0	2	10695	4200	52855,14159,12723	2.0A,2.0A,2.0A	True
8063	12359	4	1	1	0	0	2400	2400	12792	2.0A	True
8077	12383	15	1	1	0	0	4750	4750	12800	2.0A	True
8094	12404	10	2	2	0	0	8500	6000	52646,13046	2.0DHA,2.0A	True
8111	12428	1	1	1	0	0	3600	3600	12837	2.0A	True
8157	12492	19	4	3	0	1	3061	1848	15275,53101,22626,26825	2.0A,2.0A,2.0A,2.0A	True
8158	12497	4	4	2	0	2	7410	2400	12974,65944,12984,54036	2.0A,2.0A,2.0A,2.0A	True
8181	12533	6	1	1	0	0	2400	2400	13034	2.0A	True
8188	12542	20	1	1	0	0	4500	4500	13000	2.0A	True
8204	12562	15	1	1	0	0	4200	4200	13588	2.0A	True
8205	12563	9	1	1	0	0	2400	2400	13688	2.0A	True
8224	12600	10	1	1	0	0	1900	1900	13329	2.0DHA	True
8243	12636	4	1	1	0	0	1800	1800	13176	2.0DHA	True
8278	12695	6	2	2	0	0	3100	1800	13278,67025	2.0A,2.0A	True
8281	12698	10	2	2	0	0	4200	2400	14023,13706	2.0A,2.0A	True
8282	12699	16	1	1	0	0	4000	4000	13288	2.0DHA	True
8314	12775	10	5	4	0	1	15840	3840	16952,13670,13662,13665,13668	2.0A,2.0A,2.0A,2.0A,2.0A	True
8318	12783	10	1	1	0	0	3000	3000	13423	2.0A	True
8332	12811	10	2	1	0	1	1502498	1500098	13427,70755	2.0DHA,2.0A	True
8337	12818	2	1	1	0	0	1710	1710	13451	2.0A	True
8345	12834	6	1	1	0	0	2400	2400	13485	2.0A	True
8364	12870	10	2	1	0	1	2500	1500	18797,13566	2.0A,2.0A	True
8374	12884	7	1	1	0	0	2880	2880	13600	2.0A	True
8396	12944	7	1	1	0	0	2187	2187	34284	2.0A	True
8399	12948	4	1	1	0	0	1800	1800	13700	2.0A	True
8411	12972	1	3	1	0	2	7200	2400	17629,51945,13730	2.0A,2.0DHA,2.0A	True
8419	12992	11	1	0	0	1	2700	2700	13777	2.0A	True
8429	13007	6	1	1	0	0	290	290	13803	2.0A	True
8432	13011	8	3	1	1	1	4000	2366	13809,16409,33081	2.0A,2.0A,2.0A	True
8436	13015	7	1	1	0	0	1200	1200	13815	2.0A	True
8439	13020	10	1	1	0	0	2600	2600	13819	2.0A	True
8445	13026	2	1	1	0	0	1	1	14791	2.0A	True
8479	13086	8	1	1	0	0	1758	1758	53498	2.0A	True
8492	13102	6	3	3	0	0	1694	900	41084,13950,14278	2.0A,2.0A,2.0A	True
8500	13113	8	2	1	0	1	5230	2880	42386,24335	2.0A,2.0A	True
8513	13141	8	4	4	0	0	7200	3000	14037,14029,14509,14507	2.0A,2.0A,2.0A,2.0A	True
8527	13178	5	1	1	0	0	500	500	18289	2.0A	True
8558	13234	6	4	2	0	2	7793	2393	29682,29688,66076,14198	2.0A,2.0A,2.0DHA,2.0DHA	True
8564	13246	3	2	1	0	1	6240	3840	73598,14222	2.0A,2.0DHA	True
8573	13264	3	4	0	0	4	9410	4051	31706,21949,16012,19824	2.0A,2.0A,2.0A,2.0DHA	True
8604	13334	12	1	0	0	1	2500	2500	14839	2.0DHA	True
8610	13342	6	2	1	0	1	3632	1932	14533,22042	2.0A,2.0A	True
8647	13408	10	1	0	0	1	696	696	14827	2.0A	True
8681	13463	10	1	1	0	0	1100	1100	38412	2.0A	True
8755	13609	3	4	1	0	3	9600	4200	14841,15443,15441,19421	2.0DHA,2.0A,2.0A,2.0A	True
8758	13616	3	1	1	0	0	1800	1800	22278	2.0A	True
8765	13623	4	1	1	0	0	919	919	14853	2.0DHA	True
8797	13680	6	1	1	0	0	1223	1223	14923	2.0A	True
8802	13703	3	1	1	0	0	2400	2400	18169	2.0A	True
8805	13706	20	1	1	0	0	10000	10000	16138	2.0A	True
8811	13712	1	2	1	0	1	2550	2500	71333,14977	2.0A,2.0A	True
8813	13714	14	4	1	0	3	9303	3368	19053,31182,15243,19135	2.0DHA,2.0A,2.0DHA,2.0DHA	True
8831	13738	7	1	1	0	0	5280	5280	15231	2.0A	True
8832	13739	20	1	1	0	0	5779	5779	15162	2.0DHS	True
8841	13758	5	1	1	0	0	2900	2900	15185	2.0A	True
8851	13780	5	2	1	0	1	2947	1800	72754,15102	2.0A,2.0A	True
8877	13821	12	1	1	0	0	3000	3000	15171	2.0A	True
8883	13839	10	2	1	0	1	5860	5172	27463,20199	2.0A,2.1A	True
8885	13841	10	3	2	0	1	5960	2880	57188,63296,15201	2.0A,2.0A,2.0A	True
8887	13846	6	2	0	1	1	18174	14674	67978,15212	2.0A,2.0A	True
8891	13855	8	1	1	0	0	1700	1700	15226	2.0A	True
8901	13873	10	1	1	0	0	4500	4500	15251	2.0A	True
8912	13888	8	2	1	0	1	3808	2400	23011,57588	2.0A,2.0A	True
8930	13927	3	1	1	0	0	1272	1272	16419	2.0A	True
8953	13978	6	1	1	0	0	899	899	15427	2.0A	True
8956	13985	9	1	1	0	0	2941	2941	18272	2.0DHA	True
8962	13998	3	1	1	0	0	4500	4500	54769	2.0A	True
8963	13999	10	1	1	0	0	2650	2650	19597	2.0A	True
8967	14010	10	1	0	0	1	3600	3600	56973	2.0DHA	True
8982	14034	3	1	1	0	0	2600	2600	15493	2.0A	True
8986	14049	8	6	3	0	3	21380	10000	65399,50791,15550,67616,15520,19704	2.0DHA,2.0A,2.0A,2.0A,2.0A,2.0A	True
9003	14080	1	0	0	0	0	None	None	None	None	True
9004	14081	9	4	1	0	3	27680	14400	17510,70530,17783,38604	2.0A,2.1A,2.0A,2.1A	True
9006	14083	4	1	1	0	0	120	120	15582	2.0A	True
9007	14084	8	2	1	0	1	2887	1500	40731,22181	2.0A,2.0A	True
9052	14157	15	1	1	0	0	2400	2400	15683	2.0DHA	True
9067	14174	11	1	1	0	0	3441	3441	54704	2.0DHA	True
9084	14194	5	1	1	0	0	3500	3500	15823	2.0A	True
9089	14199	30	9	7	0	2	38700	14400	15805,29331,17572,58414,29336,47866,58640,29340,21483	2.0A,3.0A,2.0A,2.0A,2.0A,2.0A,2.0A,2.0A,2.0A	True
9091	14201	7	3	1	0	2	4318	1800	25566,49937,49935	2.0A,2.0A,2.0A	True
9102	14214	3	2	1	0	1	5640	3066	15778,68149	2.0A,2.0A	True
9141	14263	8	5	1	1	3	13700	3900	20767,17602,18285,16046,20576	2.0A,2.0A,2.0A,2.0DHA,2.0A	True
9157	14287	13	1	1	0	0	3900	3900	22391	2.0A	True
9176	14320	10	4	1	0	3	11673	3548	27934,60739,15960,38137	2.0DHA,2.0A,2.0DHA,2.0A	True
9193	14343	20	2	1	0	1	6240	3840	15998,16178	2.0A,2.0A	True
9198	14348	20	1	1	0	0	6000	6000	15996	2.0DHA	True
9200	14352	6	2	2	0	0	4800	3000	16602,56171	2.0DHA,2.0A	True
9202	14356	4	1	1	0	0	2283	2283	16107	2.0A	True
9210	14372	4	1	1	0	0	1350	1350	16754	2.0A	True
9211	14373	25	1	1	0	0	5280	5280	49846	2.0A	True
9214	14376	9	2	2	0	0	3210	1710	57688,17490	2.0A,2.0DHA	True
9227	14398	3	4	1	0	3	9280	3500	45019,16395,52485,61635	2.0A,2.0DHA,2.0A,2.0A	True
9232	14409	6	2	1	0	1	4200	2400	50377,16140	2.0A,2.0DHA	True
9233	14412	7	2	2	0	0	1900	1767	36161,16098	2.0A,2.0A	True
9242	14421	3	1	1	0	0	1183	1183	16304	2.0A	True
9254	14440	4	1	1	0	0	881	881	16144	2.0A	True
9283	14504	5	1	1	0	0	944	944	16240	2.0A	True
9300	14526	15	3	2	0	1	5500	4000	16314,35176,16288	2.0A,2.0A,2.0A	True
9317	14547	13	1	1	0	0	2632	2632	16322	2.0A	True
9326	14566	5	2	1	0	1	6100	4300	43140,16771	2.0DHA,2.0A	True
9331	14575	5	2	2	0	0	5280	2880	60761,60763	2.0A,2.0A	True
9337	14582	4	2	1	0	1	3331	1800	16600,41584	2.0A,2.0A	True
9353	14605	13	1	1	0	0	2500	2500	16433	2.0DHA	True
9391	14662	8	2	2	0	0	4927	4000	65869,16527	2.0A,2.0A	True
9397	14670	2	2	1	0	1	6400	4000	16546,20185	2.0DHA,2.0A	True
9401	14681	5	3	2	0	1	5137	3033	17368,40438,50353	2.0A,2.0A,2.0A	True
9432	14730	6	1	1	0	0	1500	1500	16648	2.0A	True
9443	14744	8	3	1	0	2	7908	5280	16674,45754,46357	2.0DHA,2.0A,2.0A	True
9449	14752	6	1	1	0	0	2880	2880	16682	2.0A	True
9452	14755	1	2	1	0	1	5280	2880	44836,16828	2.0A,2.0A	True
9478	14788	10	1	1	0	0	2600	2600	16752	2.0DHA	True
9493	14813	30	1	1	0	0	16	16	16781	2.0DHA	True
9502	14832	7	1	1	0	0	1800	1800	17426	2.0A	True
9518	14859	2	2	1	0	1	4376	3500	16877,62695	2.0A,2.0DHA	True
9521	14862	15	2	1	0	1	4700	3200	16879,24173	2.0DHA,2.0A	True
9527	14874	1	3	0	0	3	8500	3600	17316,17127,55139	2.0DHA,2.0DHA,2.0A	True
9530	14877	6	3	1	0	2	5195	3593	17046,60488,17296	2.0A,2.0A,2.0A	True
9533	14880	10	1	1	0	0	3300	3300	16954	2.0A	True
9552	14909	14	2	1	0	1	4800	2400	74748,17262	2.0A,2.0A	True
9553	14911	2	1	1	0	0	1800	1800	16979	2.0A	True
9556	14921	7	1	1	0	0	1324	1324	17000	2.0A	True
9557	14922	21	1	1	0	0	5000	5000	17005	2.0A	True
9560	14925	12	1	1	0	0	1483	1483	17011	2.0A	True
9566	14939	10	4	4	0	0	6180	2900	63747,63749,63740,20723	2.0A,2.0A,2.0A,2.0A	True
9574	14951	17	1	1	0	0	6455	6455	17144	2.0A	True
9595	15001	6	2	0	0	2	5280	2880	17129,67927	2.0A,2.0A	True
9597	15005	10	1	1	0	0	3356	3356	17542	2.0A	True
9609	15020	10	1	1	0	0	2421	2421	17174	2.0A	True
9616	15029	10	3	1	0	2	6317	3946	18185,51157,46604	2.0A,2.0A,2.0A	True
9649	15106	14	3	2	0	1	6137	3249	17614,42739,17334	2.0A,2.0A,2.0A	True
9664	15131	10	1	1	0	0	1545	1545	17342	2.0A	True
9689	15180	8	1	1	0	0	2023	2023	17815	2.0A	True
9707	15207	10	1	1	0	0	1800	1800	17457	2.0A	True
9721	15247	8	1	1	0	0	2400	2400	18094	2.0A	True
9726	15252	6	3	1	0	2	15000	9480	40259,17651,20584	2.0DHA,2.0A,2.0A	True
9729	15257	1	1	1	0	0	1489	1489	17608	2.0A	True
9731	15259	30	3	1	0	2	5000	2200	18555,18569,19769	2.0A,2.0A,2.0A	True
9734	15262	7	1	0	0	1	1498	1498	17549	2.0A	True
9740	15270	3	1	1	0	0	2100	2100	17564	2.0A	True
9755	15293	13	1	1	0	0	4000	4000	22831	2.0A	True
9760	15305	5	1	1	0	0	1296	1296	17633	2.0A	True
9764	15309	1	1	1	0	0	2400	2400	18136	2.0DHA	True
9766	15316	7	1	1	0	0	1168	1168	18090	2.0A	True
9780	15340	5	1	1	0	0	900	900	44746	2.0A	True
9782	15344	3	1	1	0	0	628	628	17697	2.0A	True
9801	15370	20	3	3	0	0	17160	9480	17734,17744,17736	2.1A,2.0A,2.0A	True
9858	15486	5	2	1	0	1	7680	5280	19145,66363	2.0A,2.0A	True
9859	15490	2	2	1	0	1	865	600	17955,28133	2.0A,2.0A	True
9860	15491	1	1	1	0	0	1800	1800	60620	2.0DHA	True
9863	15496	6	2	1	0	1	5306	3732	62709,52906	2.0A,2.0A	True
9877	15528	12	1	1	0	0	2880	2880	52559	2.0A	True
9884	15541	15	1	1	0	0	2880	2880	18043	2.0A	True
9888	15549	30	2	0	0	2	4840	3840	18240,18080	2.0A,2.0A	True
9895	15566	6	1	1	0	0	2500	2500	18179	2.0A	True
9900	15579	1	1	1	0	0	360	360	18096	2.0A	True
9932	15628	6	1	1	0	0	2400	2400	18197	2.0A	True
9938	15636	10	1	1	0	0	11000	11000	18307	2.0A	True
9960	15670	7	1	1	0	0	3411	3411	18366	2.0A	True
9965	15675	6	5	2	0	3	13800	3840	30803,68504,18625,59052,59406	2.0A,2.0A,2.0A,2.0A,2.0A	True
9970	15687	11	2	1	0	1	6500	4000	23536,18362	2.0A,2.0A	True
9997	15733	1	1	1	0	0	1055	1055	37521	2.0A	True
10011	15761	10	2	1	0	1	4710	2544	18395,59643	2.0A,2.0A	True
10016	15770	4	1	1	0	0	1800	1800	21144	2.0A	True
10031	15807	7	1	1	0	0	2880	2880	18454	2.0A	True
10052	15842	8	1	1	0	0	2880	2880	18551	2.0A	True
10058	15853	3	1	1	0	0	2400	2400	18563	2.0A	True
10093	15927	9	1	1	0	0	2192	2192	18851	2.0A	True
10107	15948	7	1	1	0	0	2400	2400	18717	2.0DHA	True
10134	16004	9	1	1	0	0	2318	2318	23671	2.0A	True
10153	16046	16	3	2	0	1	4923	1800	45371,49307,40898	2.0A,2.0A,2.0A	True
10155	16048	1	1	1	0	0	5500	5500	25228	2.0A	True
10182	16115	2	5	1	0	4	10985	3798	41974,53611,40801,41343,19011	2.0A,2.0A,2.0A,2.0A,2.0DHA	True
10235	16212	9	1	1	0	0	2400	2400	19670	2.0A	True
10247	16228	4	1	1	0	0	1600	1600	20136	2.0A	True
10254	16235	18	2	2	0	0	4500	3000	24620,24618	2.0A,2.0A	True
10260	16246	10	1	1	0	0	220	220	25115	2.0A	True
10267	16258	50	3	3	0	0	8720	4500	24973,19300,24971	2.0A,2.0DHA,2.0A	True
10272	16267	1	4	1	0	3	7433	2033	44047,67588,19305,19331	2.0DHA,2.0A,2.0DHA,2.0A	True
10275	16288	2	1	1	0	0	1198	1198	19337	2.0A	True
10277	16293	25	2	2	0	0	5164	3137	52986,19357	2.0A,2.0A	True
10288	16324	14	1	1	0	0	2400	2400	19499	2.0A	True
10292	16330	20	1	1	0	0	2223	2223	19391	2.1DHA	True
10346	16469	6	1	1	0	0	4500	4500	19535	2.0DHA	True
10351	16480	4	2	1	0	1	4100	3000	19756,19562	2.0A,2.0A	True
10402	16585	9	1	1	0	0	2000	2000	19798	2.0A	True
10409	16596	5	1	1	0	0	2400	2400	19752	2.0DHA	True
10421	16624	7	3	2	0	1	3901	2400	19790,19792,64615	2.0A,2.0A,2.0A	True
10442	16660	5	1	1	0	0	5209	5209	25165	2.0A	True
10448	16683	2	1	1	0	0	1800	1800	20219	2.0A	True
10463	16711	2	2	1	0	1	4800	2400	21730,44226	2.0A,2.0A	True
10484	16739	6	2	1	0	1	4400	2400	67484,19990	2.0A,2.0A	True
10488	16751	9	1	1	0	0	2895	2895	19960	2.0A	True
10493	16762	1	1	1	0	0	1376	1376	19996	2.0A	True
